author,bvid,aid,mid,created,length,comment,description,pic,play,subtitle,title
DJI大疆创新,BV1E54y1C7MF,842473459,232472043,1602731125,01:00,120,"DJI RSC 2 单机版售价2699元，套装版售价3999元，可于大疆天猫、京东、苏宁旗舰店，大疆商城、全国旗舰店及授权门店购买。具体售卖及到货时间以各渠道实际显示为准。
购买地址：https://store.dji.com/product/rsc-2?utm_source=cnbili&utm_medium=social&utm_campaign=rsc-2-launch",https://i0.hdslb.com/bfs/archive/9a18675673a628f6b637c66bcb37c3fa9e3bb5a9.jpg,15189,,大疆全新可折叠稳定器 - DJI RSC 2 现已就位
DJI大疆创新,BV1DA41177UY,329910105,232472043,1602730815,02:27,128,DJI RS 2 单机版售价4999元，套装版售价5999元，现可于大疆天猫、京东、苏宁旗舰店，大疆商城、全国旗舰店及授权门店中购买。购买地址：https://store.dji.com/product/rs-2?utm_source=cnbili&utm_medium=social&utm_campaign=rs-2-launch,https://i0.hdslb.com/bfs/archive/78b9f0d828a2b4cc7fa36e64c0e226ffb73e4389.jpg,18461,,大疆旗舰稳定器 - DJI RS 2 正式登场
DJI大疆创新,BV19K4y1h72B,884978892,232472043,1602684334,03:14,496,禅思L1集成 Livox 激光雷达模块、高精度惯导、测绘相机、三轴云台等模块，与经纬 M300 RTK 和大疆智图组成一体化解决方案，可实时生成真彩色点云，并高效实现复杂场景下的高精度后处理重建。,https://i0.hdslb.com/bfs/archive/ccfd26bc2ffbd0c9305dc035c05a988f5085cd60.jpg,66434,,DJI大疆发布禅思L1激光可见光融合负载，高效构建三维数字世界
DJI大疆创新,BV14a4y1L7rV,669946806,232472043,1602684029,03:12,470,大疆行业应用的首款全画幅传感器相机负载 —— 禅思P1，像素高达4500万，采用全局机械快门及三轴云台设计，支持智能摆动拍摄、实时建图。P1搭配经纬M300 RTK，可高效率、高精度完成大面积建模作业，仅需4架次140分钟，即可获取10平方公里的正射数据。,https://i0.hdslb.com/bfs/archive/656161cc217fd0cbccd94380cb625ac6bf337741.jpg,59834,,DJI大疆发布禅思P1全画幅相机负载，实现航空测绘新突破
DJI大疆创新,BV15T4y1c7op,927207847,232472043,1601201439,01:12,36,"大疆创作者Angelo Meloni  的这天似乎过得不太顺，但不用担心，万能的奶奶和 DJI OM 4 总能帮助他化险为夷。只见她像变魔法一般飞速做出好几道意大利美食，这一切都被DJI OM 4完美捕捉。磁吸快速拆装设计，配合简单易用的智能特性，让 OM 4 成为记录和分享烹饪乐趣的不二选择。

创作者： Angelo Meloni
https://www.instagram.com/basso2012/",https://i0.hdslb.com/bfs/archive/900f51e805c86a72c7941e4f8633c7b3fceca3dd.jpg,6025,,【大疆DJI OM 4】老奶奶的美食vlog
DJI大疆创新,BV1mf4y1D7ee,287243632,232472043,1601093432,02:00,19,"DJI × Junshu 联合出品《大疆如影系列小课堂》，每期教你一个实用摄影小知识。
特别鸣谢：Junshu
使用设备：如影 Ronin SC",https://i0.hdslb.com/bfs/archive/1418c1d09ad111db150bf6eef0cad4c23a7386bc.jpg,4835,,【大疆如影小课堂】如何用云台模式及体感控制流畅运镜？
DJI大疆创新,BV11D4y1o7Gp,712199133,232472043,1600776003,00:16,167,,https://i0.hdslb.com/bfs/archive/2178f7e2dcc0361d4e5b21a5c51d4cf8a7f3d23a.jpg,13763,,【开箱大疆】大 疆 中 秋 礼 盒
DJI大疆创新,BV1m5411b797,457054282,232472043,1600252791,01:22,28,"视频作者：Bradley Devine（https://www.instagram.com/bradleydevine/）
了解 DJI OM 4：https://store.dji.com/product/om-4?utm_source=dji&utm_medium=cnbilibili&utm_campaign=om-4-launch",https://i1.hdslb.com/bfs/archive/994b84b230dbcb2f567377e479943702146b31ee.jpg,4696,,【大疆DJI OM 4】一起下厨房，甜蜜回忆共创造
DJI大疆创新,BV1i5411b7nM,457044071,232472043,1599883222,00:56,46,影片使用大疆 Mavic 2、Mavic Air 2 及 DJI FPV 数字图传系统拍摄，与 Curves Magazin 联合制作。,https://i0.hdslb.com/bfs/archive/ec1b39aa0199df1a5a1061a61fa6f0c3d1335345.jpg,9346,,【DJI × Curves】乘着保时捷跑车，在山间飞驰
DJI大疆创新,BV1ek4y1y7KH,754523750,232472043,1599824609,00:54,52,"DJI OM 4手机云台，拥有酷炫的旋转模式、方便的智能跟随功能、还有一键成片的Story模式，为旅行Vlog拍出吸引力。
视频作者：苏达浩STARHO",https://i1.hdslb.com/bfs/archive/fac185249a33ac567d33e4519e74dfed0ffd9c1a.jpg,12291,,【大疆DJI OM 4】旅行Vlog可以怎么拍？
DJI大疆创新,BV1gT4y1A7od,927093127,232472043,1599476425,01:51,38,如何用轻巧强大的 DJI OM 4 记录浪漫约会？DJI创作者 @蘑菇与阿由 用手机和DJI OM 4手机云台创作了这支浪漫短片，狗粮已被喂饱（嗝,https://i0.hdslb.com/bfs/archive/7f0fc0c084c9cea78f70235af2bd5376f1ef1de9.jpg,5628,,【大疆DJI OM 4】夏天很热，爱要趁热
DJI大疆创新,BV1Bz4y1f7Uo,584416098,232472043,1599364811,01:03,27,"DJI × Junshu 联合出品《大疆如影系列小课堂》，每期教你一个实用摄影小知识。
特别鸣谢：Junshu
使用设备：如影 Ronin SC",https://i1.hdslb.com/bfs/archive/cd6f196d74ff45ca07cee64ec04f8c601bbfa155.jpg,7208,,【大疆如影小课堂】1分钟带你玩转延时摄影技巧
DJI大疆创新,BV1mh41197Mr,201900971,232472043,1599307222,01:13,69,"DJI创作者Jordi Koalitic用一台手机和DJI OM 4手机云台，配合多样的拍摄视角和灵活稳定的运镜方式，将日常生活拍出吸引力。DJI OM 4的创新磁吸设计和机械增稳云台，在不同拍摄场景下都能快速进入状态，稳稳拍出灵活流畅的画面。
https://www.instagram.com/jordi.koalitic/",https://i1.hdslb.com/bfs/archive/7d684e557d922adc46aa461a821863d278c64e97.jpg,109381,,【大疆DJI OM 4】1分钟学会5个花样手机摄影技巧
DJI大疆创新,BV1Y54y127NM,839431209,232472043,1599213615,01:29,31,"和 DJI 创作者 Colin 一起驱车行驶在人烟罕至的山路，穿过丰茂的树林，感受加拿大的自然气息，并用 DJI OM 4 捕捉旅途中的精彩。轻巧便携的 DJI OM 4 是出游拍摄的不二之选，你只需带上手机，喊上三五好友，收录回忆的任务交给 DJI OM 4 就行了。
https://www.instagram.com/thecolindougan/ 
https://www.youtube.com/colindougan/",https://i2.hdslb.com/bfs/archive/43094de14ffe7790764978993e707daa9428ab7b.jpg,6044,,【大疆DJI OM 4】自驾之旅！穿行加拿大天然氧吧
DJI大疆创新,BV1kV41127o1,414470117,232472043,1599192037,00:50,93,,https://i0.hdslb.com/bfs/archive/75600a2e47e2818dcb172d68dd548d1cd3589d0a.jpg,13664,,【大疆DJI OM 4】超强磁吸力，拍出吸引力
DJI大疆创新,BV16T4y1L7WM,926875705,232472043,1599130835,01:20,26,"跟随 DJI 创作者 YAK Film 走上旧金山街头，用 DJI OM 4 记录三藩的动感节奏。无论是随兴劲舞，还是踩着滑板穿梭在三藩独有的街区，DJI OM 4 都能紧随每个动作，创造吸睛内容，成为社交平台的点赞收割机。DJI OM 4 提供智能跟随 3.0、一键切换横竖拍等智能拍摄模式，稳稳记录生活中的精彩瞬间。
https://www.instagram.com/yakfilms/
https://www.youtube.com/user/YAKfilms",https://i1.hdslb.com/bfs/archive/491f891751764672ea6197714166850fe1407cb3.jpg,4935,,【大疆DJI OM 4】踩着滑板游三藩
DJI大疆创新,BV1kA411n7k7,329417652,232472043,1599105625,00:25,27,,https://i1.hdslb.com/bfs/archive/467fe42492252db7c72f11f15593842d37867a27.jpg,6788,,【大疆DJI OM 4】磁吸力秒开，拍出吸引力
DJI大疆创新,BV1Mv411178N,244436844,232472043,1599039275,02:11,37,,https://i0.hdslb.com/bfs/archive/9a650b5f227a952558eaf36326cdff3e5ef74216.jpg,8752,,【梦幻联动】大疆小车开进腾讯总部，竟然把TA约上了车？！
DJI大疆创新,BV16h4119778,201882024,232472043,1599018413,00:37,55,,https://i1.hdslb.com/bfs/archive/902c139935106009732fdc5936223d71229e3511.jpg,11815,,【大疆DJI OM 4】万 物 皆 有 吸 引 力
DJI大疆创新,BV1954y1e7fL,841882986,232472043,1598958012,01:26,41,大疆DJI OM 4手机云台官方教学视频，教你如何使用OM 4轨迹延时功能，拍出精彩的延时风光大片。,https://i0.hdslb.com/bfs/archive/066c76dc5464d973fbed9be18c159aeed85943d4.jpg,8734,,【大疆DJI OM 4】轨迹延时摄影，精彩大片自动拍
DJI大疆创新,BV1Va4y1E7Ux,669476968,232472043,1598932855,00:52,22,大疆 DJI OM 4 手机云台官方教学视频，使用分身全景功能，拍出脑洞大开的分身术照片。,https://i1.hdslb.com/bfs/archive/7c5767c6f4690fd9e8e699001b8ac3a4f1b23c65.jpg,4510,,【大疆DJI OM 4】创意分身全景，一张照片拍出3个你！
DJI大疆创新,BV1VK411M73T,499378466,232472043,1598871603,01:19,49,大疆DJI OM 4官方教学视频，教你如何使用智能跟随模式拍出流畅的跟拍视频。,https://i2.hdslb.com/bfs/archive/50ec65378c53947e6bb89df53b24becb6ac2dd47.jpg,7575,,【大疆DJI OM 4】智能跟随功能：自动识别，稳稳跟拍
DJI大疆创新,BV1Mf4y1X71a,286980548,232472043,1598849460,00:54,56,大疆DJI OM 4手机云台官方教学视频，教你如何使用动态变焦功能，快速拍摄酷炫的“希区柯克式”镜头效果。,https://i2.hdslb.com/bfs/archive/6fea71bbed4aedbcf78ef643879b3041ed5a5a3d.jpg,7930,,【大疆DJI OM 4】一键动态变焦，“希区柯克”镜头一手拍
DJI大疆创新,BV1jh411R7D2,201999476,232472043,1598596153,04:13,78,DJI OM 4大疆官方教学视频，本视频将教你如何安装磁吸手机夹、如何粘贴磁吸指环扣，以及如何使用DJI OM 4手机云台机身的功能按键。,https://i0.hdslb.com/bfs/archive/4eeafcfb99bf0730d4f9514b88719dcadd9854ae.jpg,10423,,【大疆DJI OM 4】如何安装和使用OM4手机云台 - 视频教学
DJI大疆创新,BV1ri4y1g7gH,541798082,232472043,1598448636,01:41,1157,"这是大疆第一款可磁吸的手机云台DJI OM 4。巧妙的磁吸快拆设计，瞬间就能装好手机开拍稳定画面。便捷易用的创意模式，让华丽影片触手可得。拿起 DJI OM 4，把日常拍得非比寻常。
DJI OM 4 已在大疆商城、京东、天猫、苏宁官方旗舰店，全国线下旗舰店及授权门店发售，售价 899 元起，复制下方网址前往了解：store.dji.com/product/om-4?utm_source=dji&utm_medium=cnbilibili&utm_campaign=om-4-launch",https://i1.hdslb.com/bfs/archive/73dfcc18dcebe5b2c155fba1f05dc90fb961631a.jpg,22685,,【DJI OM 4】大疆第一款可磁吸的手机云台来了！
DJI大疆创新,BV1nK4y1e73x,884438676,232472043,1598348557,01:25,439,大疆成立十四年来首次披露工厂内部生产制造实景。从视频中可以看到高度自动化的装配、测试工序。去年10月，大疆总裁罗镇华在“2019全国质量标杆”授奖仪式上披露，大疆的工厂实施了一套自研的信息化系统DJI Smart Solution，以提升整个制造环节的自动化智能化水平。,https://i2.hdslb.com/bfs/archive/74435612cca6bdfb94422aec22d610771fa605eb.jpg,115106,,【揭秘大疆！】大疆无人机工厂首次对外披露！
DJI大疆创新,BV1SV411U7HB,414320404,232472043,1597922183,00:48,181,"https://www.instagram.com/p/CDzSTMvnp_z/
本视频为DJI创作者摄影作品，视频中存在危险操作，非专业飞手请勿模仿。
作者：Nathan Mcbride / Godly
设备：穿越机 + DJI FPV 数字图传系统 + Osmo Action 运动相机",https://i1.hdslb.com/bfs/archive/519514cb4fecabcd9f893aa7db6b68a50740c81a.jpg,26043,,【大疆 DJI FPV 】燃 不 燃 ！
DJI大疆创新,BV1i541187qo,456717928,232472043,1596801524,00:53,89,本视频使用DJI FPV数字图传系统+FPV飞行器拍摄。,https://i2.hdslb.com/bfs/archive/a25cf756115766ad1d57228fbba66df30bd3c537.jpg,17131,,【无人机 VS 射箭】猜猜看，谁的速度更快？
DJI大疆创新,BV1ki4y1u73j,541604241,232472043,1596628838,01:50,126,如何为你的航拍无人机进行实名认证登记？①前往“无人机实名登记系统”； ②注册账号； ③完善个人资料； ④填写无人机设备信息； ⑤下载认证二维码并粘贴于机身上,https://i2.hdslb.com/bfs/archive/42ccfdac17d0eec4aabe3e63d1c54716e83f73d2.jpg,13085,,【大疆航拍课堂】如何进行无人机实名认证？
DJI大疆创新,BV1Qv411q7uo,244030162,232472043,1596542432,11:13,302,"《大疆飞行日记》实拍大疆工程师子强的工作日常，带你云体验大疆的一天。
子强在2019年通过校招加入大疆，从一名硬件萌新到参与年度旗舰机的功能开发，他的一天都会经历些什么呢？

2021应届生校招通道已经开启：https://we.dji.com/zh-CN/campus/recruitment",https://i1.hdslb.com/bfs/archive/e9d36d538056e0b81ada2f76b2411a43a61a7fa0.jpg,63442,,【大疆Vlog】大疆工程师的一天♂工作纪实
DJI大疆创新,BV1sp4y1q7vi,969113420,232472043,1596254437,00:34,38,DJI创作者Cache Bunny用手中的御Mavic 2 Pro航拍无人机，配合后期特效制作，创作出一个无限循环的多重航拍宇宙。你，晕了吗？,https://i0.hdslb.com/bfs/archive/8b5e165d9abb82545286a7332406873a512908f4.jpg,9518,,【 套 娃 禁 止 】☞ 航 拍 多 重 宇 宙
DJI大疆创新,BV19A411a7ri,329012048,232472043,1596104669,00:58,89,【DJI × Red Bull Air Force】用Osmo Action运动相机，记录红牛特技飞行队猛如虎的华丽操作，在千米高空中体验翼装滑翔的极限畅快感。,https://i0.hdslb.com/bfs/archive/b4150b6dc99a06d677030d6cfde758b11367aa3e.jpg,9269,,【大疆Osmo Action运动相机】敢 来 约 飞 吗 ？
DJI大疆创新,BV1Nk4y1m7PD,753966134,232472043,1595593821,01:59,90,"本视频为DJI创作者摄影作品，使用大疆影像设备拍摄。
摄影：IG@achelmachin
摄像：IG@menard.a_
滑板手：IG@lotfiwoodwalker
拍摄设备：Osmo Action灵眸运动相机，如影Ronin-SC微单稳定器",https://i2.hdslb.com/bfs/archive/8af844748bfda85bfae0cb4a7a3e621369e744b6.jpg,17901,,【大疆如影Ronin-SC】这滑板，稳了！
DJI大疆创新,BV1kC4y1b7H1,796494025,232472043,1595504405,01:01,52,"本视频为DJI创作者摄影作品，使用大疆航拍无人机拍摄完成。
作者：Jacques Crafford
摄影设备：御Mavic Air 2",https://i2.hdslb.com/bfs/archive/103c17f81f16aeccf5777e01c1208c726a5024f0.jpg,11223,,【大疆御Mavic Air 2】山巅之上，风景正好
DJI大疆创新,BV1A54y1B7u6,841475966,232472043,1595417803,01:19,99,"本视频为DJI创作者摄影作品。
作者：haru_videographer",https://i0.hdslb.com/bfs/archive/fd2865d32d34b5efe0501efc2a1563d53fcc4f00.jpg,16537,,【大疆御Mavic Air 2】准备，起飞！
DJI大疆创新,BV1K54y1B7gy,841457556,232472043,1594990365,18:30,37,,https://i0.hdslb.com/bfs/archive/b819395c6238ffff46c3b6acbadd9c531a077ca8.jpg,8853,,【大疆校园招聘】2021秋招大咖宣讲 · 直播回放
DJI大疆创新,BV1hp4y1S7pF,968848815,232472043,1594894836,00:53,92,"本视频为DJI创作者摄影作品，使用大疆DJI FPV数字图传系统配合穿越无人机完成拍摄。
作者：Guilherme Coelho RabbitFilms（@Rabbits  https://www.instagram.com/rabbits/）
设备：DJI FPV数字图传系统",https://i2.hdslb.com/bfs/archive/2ef6f2d6c0e539d23cfe34474ba07562ed078bae.jpg,9419,,【大疆DJI FPV数字图传系统】睁开眼，开启高清竞速模式！
DJI大疆创新,BV1gf4y1R7wv,286324461,232472043,1594805407,01:01,31,"本视频为DJI创作者摄影作品，使用大疆航拍无人机及摄影设备拍摄。
作者：Jamie Hancock
作者主页：https://www.youtube.com/user/jamiehancock1
拍摄设备：大疆御Mavic 2 Pro、如影 Ronin-S 相机稳定器 +  Lumix S1H",https://i0.hdslb.com/bfs/archive/fef4e4cc24474dfc2256eae29062c4d6696c667f.jpg,6751,,【大疆御Mavic 2 Pro】夏日冲浪计划，安排上线
DJI大疆创新,BV15T4y1E7eE,926333439,232472043,1594696797,00:44,499,"DJI 大疆创新2021秋招大咖宣讲
7月17日20:00-20:30全球直播
大疆核心高层告诉你
愿景使命、发展机遇、战略方向
技术实力、员工特质、人才培养",https://i0.hdslb.com/bfs/archive/7c8f175bcb5343ce64dad0e0cdc7525a7777af86.jpg,4892,,【大疆校园招聘】7月17日20点，DJI大疆创新秋招大咖宣讲在线直播
DJI大疆创新,BV1mK4y1s7bW,883786940,232472043,1594383007,03:35,78,【大疆·校招飞行指南】第一期上线啦~针对校招的那些疑问，我们都将在视频中为你解答，还有更多实用小技巧陆续上线，想要加入大疆的你千万不要错过！,https://i2.hdslb.com/bfs/archive/faf53aab364d1244d69913232bf9c64efae2d113.jpg,8721,,【大疆校招指南】只有应届生才能投吗？怎样提高简历通过率？往这儿瞧 >>
DJI大疆创新,BV1et4y1Q7KF,626327099,232472043,1594091748,01:36,173,"https://tv.cctv.com/2020/07/06/VIDENoe0tXQ1obvmwsG0LcGe200706.shtml
【央视新闻报道】大疆经纬M300 RTK助力湖南省水利部门对洞庭湖段开展防汛检查。
从岳阳城陵矶七里山水文站起飞，沿洞庭湖北上约7公里后与长江相遇。这台比普通无人机大了几倍的无人机，遥控距离达15公里，超高清摄像头可在200米高度上清晰地拍到地面上的一草一木。通过采用无人机对湖段实施视频采集，能够很快地生成影像成果，对目标航段的防汛设施、护岸、防洪堤等内容快速检",https://i0.hdslb.com/bfs/archive/5f3a62b157240218c81347a86deb92af43eace17.jpg,24706,,【大疆经纬 M300 RTK】无人机助力洞庭湖防汛检查
DJI大疆创新,BV1VA411e7cV,328746664,232472043,1593690438,01:41,128,"DJI 大疆创新2021秋季校园招聘已正式启动，网申截止时间为8月11日18:00，投递简历请登录we.dji.com。

视频片段来自 Halil Bekar\Timelab.Pro\Karim Iliya\Jimmy Chin\Matt Komo\Jamie Hancock\Jeremiah Davis\Barry Smit\Toby Strong\Bigkidscartel\David Muniz\Nathan McBride\Nathan Bartling\YAK studio",https://i0.hdslb.com/bfs/archive/30d122ce03d25c62064c67e39e1206d7c74fb510.jpg,9871,,寻找「天生梦想家」 - DJI大疆创新2021秋季校园招聘启动
DJI大疆创新,BV1ST4y1J7PE,926149465,232472043,1593604812,11:14,128,在拍摄影片时，大疆航拍无人机可以选择D-Cinelike色彩模式，来保留更多的色彩细节和宽容度，为后期处理提供充分的调整空间。视频将教你如何用达芬奇/Adobe Premiere软件，调整D-Cinelike色彩模式拍摄的影片。,https://i1.hdslb.com/bfs/archive/537957d17f7fef6f12093c275d82bdba097fbaf7.jpg,27532,,【大疆航拍课堂·调色教学】D-Cinelike色彩模式影片，如何调出漂亮的视频色彩？
DJI大疆创新,BV1Sp4y1D779,968578029,232472043,1593334855,01:09,30,"本视频为DJI创作者摄影作品，使用大疆御Mavic Air 2航拍无人机完成拍摄。
作者：井上卓郎 / Happy Dayz Productions（https://www.instagram.com/happydayz/）
航拍设备：御 Mavic Air 2",https://i1.hdslb.com/bfs/archive/2a7cf9b69ac94bce93424dedcccdfa1048b730bc.jpg,6221,,御 Mavic Air 2 - 飞起来，在山林中自在漫游
DJI大疆创新,BV1nA411i7nd,328602605,232472043,1593248400,01:31,34,"本视频为DJI创作者摄影作品，使用大疆御Mavic Air 2航拍无人机完成拍摄。
作者：Ussiy（https://www.youtube.com/Ussiy_Films）
摄影设备：御Mavic Air 2",https://i0.hdslb.com/bfs/archive/2a542f271cfd78f9085a67db2794c52a003ee8cf.jpg,3827,,御 Mavic Air 2 - 飞起来，聆听岛屿的歌
DJI大疆创新,BV14k4y1z7oB,753554424,232472043,1593144044,01:17,30,本视频为DJI创作者摄影作品混剪集合，使用大疆御Mavic Air 2航拍无人机拍摄完成。,https://i1.hdslb.com/bfs/archive/6a8e26a2d1416b53ec2d50c68479b1bd25b1087b.jpg,5306,,御 Mavic Air 2 - 发现你身边的自然之美
DJI大疆创新,BV1iz4y1Q7yn,583534997,232472043,1592960402,00:40,36,"本视频为DJI创作者摄影作品，航拍画面使用大疆御Mavic Air 2航拍无人机完成拍摄。
作者：Frauke（@frauki https://www.instagram.com/frauki/）
摄影设备：御Mavic Air 2",https://i1.hdslb.com/bfs/archive/accea26f7fd4c0e55805accc2c961c7208cc51ba.jpg,4569,,御 Mavic Air 2 - 清晨，在婉转鸟语与婆娑叶影中醒来
DJI大疆创新,BV1Qf4y1y7sF,286084091,232472043,1592920808,03:11,30,"本视频为DJI创作者摄影作品，使用大疆如影Ronin-SC单手持稳定器辅助拍摄完成。
作者：Angelo Meloni（@basso2012 https://www.instagram.com/basso2012/）
拍摄设备：如影Ronin-SC + Sony a7III + 24-70 G Master",https://i0.hdslb.com/bfs/archive/b3f991a3cd8ed85aee0d91385eec2318801f0752.jpg,6001,,如影 Ronin SC - 3分钟，窥见现代与传统交织的日本映像
DJI大疆创新,BV1Dp4y1D7wj,968582155,232472043,1592708436,00:29,36,"用三脚架模式，让无人机从上方掠过，捕捉下随波荡漾的悠闲泛舟时刻！
本视频为DJI创作者摄影作品，使用大疆御Mavic Air 2航拍无人机完成拍摄。
作者：@everchanginghorizon（https://www.instagram.com/everchanginghorizon/）
摄影设备：御Mavic Air 2",https://i1.hdslb.com/bfs/archive/e76961d3b5ae461186aeb4bbec168c289ce768c0.jpg,5540,,御Mavic Air 2 - 荡荡荡荡荡荡荡荡…荡起来！
DJI大疆创新,BV1cK4y147ZR,883506946,232472043,1592567154,00:30,29,"本视频为DJI创作者摄影作品，使用大疆御Mavic Air 2航拍无人机完成拍摄。
作者：@everchanginghorizon（https://www.instagram.com/everchanginghorizon/）
摄影设备：御Mavic Air 2
小巧身型、强劲续航、高解析度，御Mavic Air 2是让创作更进一步的绝佳伙伴！",https://i0.hdslb.com/bfs/archive/fc89ec2d7240bb1d3cf7b551d77a2b21ca776e9f.jpg,5111,,御Mavic Air 2 - 宅进树屋里，过个慵懒周末！
DJI大疆创新,BV1Va4y1Y7kw,668507563,232472043,1592481658,04:12,83,"https://www.skypixel.com/videos/7739d186-ac45-4760-bf22-99c807a4fc3e
本视频来自DJI创作者作品，航拍画面使用大疆悟Inspire 2完成拍摄。
视频获天空之城2018年度航拍大赛视频组运动类三等奖。
作者：梦源
拍摄设备：悟 Inspire 2
素材来源：SkyPixel天空之城",https://i1.hdslb.com/bfs/archive/52be738e66ca08040f1241d951f5cda00678f747.jpg,8785,,悟 Inspire 2 - 新疆自行车速降骑行，小人物也有他的飞驰人生！
DJI大疆创新,BV1hz4y1Q7aA,583552010,232472043,1592306374,02:58,36,"https://www.skypixel.com/videos/my-travel-life-skypixel-short-film-contest
本视频为DJI创作者摄影作品，荣获2019天空之城短视频大赛优秀作品奖。
影片使用大疆Osmo Pocket灵眸口袋云台相机完成拍摄。
作者：ViDeo Creator jP
拍摄设备：Osmo Pocket 灵眸口袋云台相机
素材来源：SkyPixel天空之城",https://i0.hdslb.com/bfs/archive/26c20699289ac16ba6174f3ffa58665a7b53414e.jpg,5109,,Osmo Pocket 口袋灵眸 - 装在口袋里的旅行人生！
DJI大疆创新,BV1X54y1B7QR,841115494,232472043,1592233731,03:52,33,"《Alone》是DJI创作者的摄影作品，DJI大疆创新对本作品提供赞助支持。
航拍画面使用御Mavic 2 Zoom拍摄，地拍画面使用如影Ronin S云台稳定器辅助拍摄。
作者：Colin Dougan (@thecolindougan https://www.instagram.com/thecolindougan/)
摄影: Jordan Swientek
调色: Kayvan Huisseling
制片: TC Chandamany
配乐: Sean Pruitt
特效: Max Mao",https://i0.hdslb.com/bfs/archive/a826a1a7dae3ad55270735a6fdce3371b003df90.jpg,4549,,Alone·独行 - DJI大疆创新 × Colin Dougan
DJI大疆创新,BV1Pv411672W,243416266,232472043,1591884341,01:16,86,"本视频来自DJI创作者，航拍画面使用大疆御Mavic Mini航拍小飞机拍摄完成。
视频作者：Bryan Adam Castillo
作者主页：@bryanadamc https://www.instagram.com/bryanadamc/",https://i0.hdslb.com/bfs/archive/120933e9b42c8fffce2fb3ab4647c706d8797f6f.jpg,9041,,御 Mavic Mini - 宅家周末？在家展开你的飞行创作！
DJI大疆创新,BV1Kp4y1D79D,968405986,232472043,1591848033,00:29,33,御 Mavic Air 2 搭载 1/2 英寸 4800 万像素传感器，更大的分辨率意味着更多照片放大和裁剪空间，让你的航拍照片拥有更清晰的细节。,https://i0.hdslb.com/bfs/archive/b732edf4b2f48f31b92e46761ffec9a221f5dd87.jpg,7738,,御 Mavic Air 2 - 4800万像素照片，放大看也很美
DJI大疆创新,BV1cC4y1a7Fw,795923237,232472043,1591790410,00:30,92,御 Mavic Air 2 搭载大疆 OcuSync 2.0 高清数字图传技术，最远 10 公里外的美景也能轻松纳入你的相册中。,https://i2.hdslb.com/bfs/archive/cee80a65b5f66006b40a806ca33ed72a355c89a7.jpg,11540,,御 Mavic Air 2 - 10公里高清图传，清晰从不间断！
DJI大疆创新,BV1Ft4y1y7Ty,625894994,232472043,1591613381,00:51,94,"本视频为DJI创作者作品，航拍画面使用大疆御Mavic Mini拍摄。
摄影设备：御Mavic Mini航拍小飞机
作者：JACOB RIGLIN
作者主页：https://www.instagram.com/jacob/",https://i1.hdslb.com/bfs/archive/66d2ec43a74a1c145838e2fa5815a9e1e71f9923.jpg,5228,,御 Mavic Mini - 轻便随行，随时随地就起飞！
DJI大疆创新,BV1Tf4y1m7c5,285996991,232472043,1591448442,01:56,73,"在窄小室内或障碍物较多的空间中飞行时，为御Mavic Air 2加装桨叶保护罩，可以减少意外碰撞时所造成的损坏，让飞行更加安心。
桨叶保护罩需另行购买，您可访问DJI大疆商城了解：https://store.dji.com/cn/product/mavic-air-2-propeller-guard",https://i2.hdslb.com/bfs/archive/0a9c29000f4c73f37bfe8edf18bc49c79fa731bd.jpg,8055,,御 Mavic Air 2 - 使用桨叶保护罩，让飞行更安心
DJI大疆创新,BV1x54y1B7sN,840998106,232472043,1591363224,01:31,47,御Mavic Air 2畅飞套装，将随机提供一套ND镜套装，帮助实现专业的减光控制和慢门拍摄效果，拍出更加惊艳的航拍大作。,https://i1.hdslb.com/bfs/archive/ef481a866c629e8d345e234b9ef21446026a0c09.jpg,12213,,御Mavic Air 2 - 一块神奇的小镜片，怎样航拍出大片？
DJI大疆创新,BV1ci4y1x7FJ,540953460,232472043,1591191972,02:51,70,御Mavic Air 2支持一键移动延时摄影功能，在自由、轨迹模式下，更可输出8K超高清晰度画质影片，一键助你轻轻松松收获三连！,https://i2.hdslb.com/bfs/archive/0acd0bb5cecf978236939ef535d5858917b2072d.jpg,15287,,御 Mavic Air 2 - 延时摄影，精彩的光影瞬变一键就能拍！
DJI大疆创新,BV1BV411r7Gn,413445835,232472043,1591108233,01:17,65,"本视频为DJI创作者摄影作品。
作者：devinsupertramp
作者主页：https://www.instagram.com/devinsupertramp/",https://i0.hdslb.com/bfs/archive/938381c2a433e58d2f32dea5f6a3fd7f198d4e9a.jpg,9190,,号角已经吹响，看看谁才能赢到最后？ - 机甲大师 RoboMaster S1 - DJI大疆创新
DJI大疆创新,BV1E54y1B7P2,840967038,232472043,1591024197,02:35,87,"本视频为DJI创作者摄影作品，使用 DJI FPV 数字图传系统拍摄。
原视频：《JOURNEY TO FPV》
作者：taylorcutfilms
作者主页：https://www.instagram.com/taylorcutfilms/",https://i2.hdslb.com/bfs/archive/34cfc01d12d43577c3ea3011e918a3e5755b63a1.jpg,17446,,本视频可能引发头晕目眩、心跳加速等生理反应！你能看到第几秒？
